 287,   271.221,   283.444,    12.928,   356.429
 288,   275.666,   286.221,     5.139,   356.429
 289,   278.999,   288.999,     4.402,   356.429
 290,   276.777,   283.999,     5.708,   356.429
 291,   280.110,   292.888,     8.881,   358.293
 292,   278.444,   293.999,    11.079,   358.293
 293,   273.999,   279.555,    10.200,   358.293
 294,   271.221,   281.777,     7.518,   358.293
 295,   277.333,   290.110,     9.250,   358.293
 296,   280.666,   291.777,    11.434,   358.293
 297,   281.777,   290.666,     6.634,   358.293
 298,   283.444,   291.221,     6.160,   359.865
 299,   286.221,   291.221,     7.385,   359.865
 300,   285.110,   292.888,     4.395,   359.865
 301,   274.650,   285.450,    12.725,   359.865
 302,   271.050,   282.250,    11.508,   359.865
 303,   276.050,   287.050,    10.047,   359.865
 304,   278.450,   281.750,     2.751,   359.865
 305,   281.550,   283.350,     3.054,   359.865
 306,   281.250,   286.150,     1.929,   361.106
 307,   276.650,   284.050,     9.515,   361.106
 308,   272.250,   277.250,     5.963,   361.106
 309,   271.050,   276.650,     5.563,   361.106
 310,   270.050,   280.550,     9.686,   361.106
 311,   274.950,   281.050,     5.440,   361.106
 312,   271.950,   275.666,     5.323,   361.106
 313,   270.150,   275.250,     7.735,   362.017
 314,   265.850,   275.850,     3.557,   362.017
 315,   272.333,   274.950,     0.948,   362.017
 316,   271.950,   274.550,     4.706,   362.017
 317,   273.350,   275.950,     3.898,   362.017
 318,   275.350,   281.650,     8.155,   362.017
 319,   273.850,   281.250,     2.335,   362.017
 320,   271.450,   283.650,     3.530,   362.017
 321,   269.250,   275.150,     8.876,   362.645
 322,   270.250,   280.950,     9.178,   362.645
 323,   278.150,   289.550,     8.304,   362.645
 324,   284.850,   292.888,     8.633,   362.645
 325,   284.450,   288.450,     2.191,   362.645
 326,   278.650,   284.350,     1.241,   362.645
 327,   277.950,   281.050,     2.633,   362.645
 328,   273.450,   279.050,     1.252,   362.645
 329,   272.450,   274.850,     5.638,   363.072
 330,   268.150,   274.050,     7.966,   363.072
 331,   266.050,   273.150,     7.725,   363.072
 332,   273.350,   279.950,     6.118,   363.072
 333,   276.850,   281.221,     3.402,   363.072
 334,   275.350,   287.650,     1.329,   363.072
 335,   279.650,   287.650,     2.163,   363.072
 336,   271.150,   279.850,     3.364,   363.391
 337,   267.150,   273.050,     0.917,   363.391
 338,   262.888,   273.250,     5.966,   363.391
 339,   260.110,   266.777,     6.370,   363.391
 340,   265.550,   272.850,     4.213,   363.391
 341,   265.750,   276.221,     1.593,   363.391
 342,   274.555,   280.110,     4.306,   363.391
 343,   276.777,   284.555,     3.375,   363.391
 344,   271.221,   277.888,     6.232,   363.692
 345,   270.666,   280.350,     5.719,   363.692
 346,   273.950,   280.950,     7.095,   363.692
 347,   279.350,   282.450,     1.329,   363.692
 348,   272.950,   284.350,     0.636,   363.692
 349,   267.850,   272.250,     4.757,   363.692
 350,   260.666,   268.050,     4.739,   363.692
 351,   258.999,   264.850,     4.982,   363.692
 352,   258.999,   268.650,     4.804,   364.033
 353,   256.777,   265.850,     6.244,   364.033
 354,   261.221,   270.450,     4.644,   364.033
 355,   269.750,   274.550,     2.784,   364.033
 356,   268.850,   273.750,     4.643,   364.033
 357,   271.850,   274.950,     3.044,   364.033
 358,   261.777,   273.550,     6.814,   364.033
 359,   258.999,   268.450,     5.483,   364.429
 360,   260.666,   270.750,     6.915,   364.429
 361,   269.650,   274.350,     5.913,   364.429
 362,   268.950,   279.950,     7.136,   364.429
 363,   274.450,   277.050,     1.517,   364.429
 364,   264.250,   277.050,     4.671,   364.429
 365,   263.550,   274.555,     6.772,   364.429
 366,   268.850,   279.150,     7.275,   364.429
 367,   268.150,   275.666,     5.658,   364.855
 368,   273.999,   276.221,     2.458,   364.855
 369,   272.950,   275.550,     1.174,   364.855
 370,   274.050,   277.850,     2.573,   364.855
 371,   271.850,   275.750,     3.656,   364.855
 372,   271.050,   276.450,     7.262,   364.855
 373,   266.450,   272.350,     7.620,   364.855
 374,   266.450,   273.999,     2.740,   365.502
 375,   267.888,   274.555,     3.305,   365.502
 376,   261.777,   267.888,     5.808,   365.502
 377,   258.999,   271.450,     6.566,   365.502
 378,   272.050,   281.250,     7.728,   365.502
 379,   267.550,   285.250,     1.330,   365.502
 380,   261.221,   265.666,     7.875,   365.502
 381,   255.110,   261.221,     6.194,   365.502
 382,   254.555,   266.050,     2.994,   365.483
 383,   257.888,   266.850,     6.703,   365.483
 384,   254.555,   262.333,     6.675,   365.483
 385,   257.888,   263.950,     3.866,   365.483
 386,   258.999,   268.550,     5.848,   365.483
 387,   263.850,   269.450,     8.604,   365.483
 388,   266.550,   284.750,     0.716,   365.483
